User_ID,Age,Income (INR),Credit Score,Risk Appetite,Preferred Spending
8428,26,1212986,466,Low,Healthcare
8429,21,420967,318,Medium,Groceries
8430,24,4628929,644,Medium,Healthcare
8431,40,310949,868,High,Entertainment
8432,19,1375471,593,Low,Entertainment
8433,66,4478108,761,Low,Groceries
8434,41,1979182,637,High,Shopping
8435,57,2294035,751,Low,Healthcare
8436,48,4867217,643,High,Healthcare
8437,64,2154769,384,High,Entertainment
8438,48,4377683,688,Medium,Entertainment
8439,64,3700321,526,Medium,Healthcare
8440,57,3650902,585,Low,Healthcare
8441,65,3145829,583,High,Entertainment
8442,68,3007979,408,High,Groceries
8443,60,759421,434,High,Dining
8444,51,2209885,590,High,Groceries
8445,41,1396886,807,Medium,Travel
8446,66,3393973,328,Low,Shopping
8447,43,1581194,693,Medium,Groceries
8448,33,2524962,326,High,Groceries
8449,64,3562313,766,Low,Healthcare
8450,30,4452508,312,Low,Travel
8451,32,3234725,853,High,Healthcare
8452,44,3876862,744,High,Entertainment
8453,21,1532460,523,Medium,Healthcare
8454,33,788162,762,Medium,Dining
8455,47,3443389,320,High,Shopping
8456,61,3012194,686,High,Dining
8457,47,4417274,625,Medium,Healthcare
8458,53,3225551,766,Low,Shopping
8459,20,615474,821,Low,Groceries
8460,39,3403028,524,Low,Travel
8461,66,4456219,774,Medium,Dining
8462,39,1388092,757,High,Travel
8463,67,2896587,512,Low,Healthcare
8464,67,1848928,780,High,Shopping
8465,66,2282003,479,Medium,Entertainment
8466,29,266535,837,Medium,Groceries
8467,38,3873776,826,High,Shopping
8468,21,1089147,321,High,Entertainment
8469,48,2160499,644,High,Travel
8470,61,1729269,876,High,Travel
8471,48,4289254,320,Low,Groceries
8472,40,2482728,707,High,Entertainment
8473,37,1379568,786,Low,Entertainment
8474,32,374953,827,Medium,Groceries
8475,40,3775395,715,Low,Shopping
8476,45,2741781,571,High,Dining
8477,33,3044569,504,Low,Shopping
8478,54,3670150,597,Medium,Travel
8479,38,1886150,852,High,Shopping
8480,32,1124399,407,Medium,Healthcare
8481,34,1300718,451,Medium,Shopping
8482,67,2214901,312,High,Shopping
8483,54,4492116,378,Low,Entertainment
8484,30,2461854,853,Medium,Healthcare
8485,36,3940079,468,High,Travel
8486,47,1903854,548,Medium,Groceries
8487,62,1528323,420,Low,Shopping
8488,35,1350675,686,Medium,Dining
8489,31,2222601,738,Medium,Entertainment
8490,53,4593834,571,Medium,Entertainment
8491,53,3570116,599,Medium,Groceries
8492,37,1036746,772,Low,Dining
8493,69,4571100,457,High,Shopping
8494,36,4094764,526,Medium,Dining
8495,62,4673678,720,Low,Entertainment
8496,61,4224389,323,Medium,Groceries
8497,24,2631791,837,Medium,Dining
8498,61,2660686,869,Medium,Dining
8499,21,3781674,839,Low,Groceries
8500,51,2251283,427,Medium,Groceries
8501,19,2117953,393,Medium,Groceries
8502,22,1168015,720,High,Entertainment
8503,27,1107233,571,Low,Groceries
8504,49,3862384,783,High,Healthcare
8505,59,870797,304,High,Shopping
8506,58,1330523,456,High,Entertainment
8507,30,4387056,351,High,Groceries
8508,56,3685256,542,Medium,Travel
8509,22,1521975,719,High,Dining
8510,27,845148,724,Low,Groceries
8511,27,3216635,379,Medium,Groceries
8512,55,3760249,653,High,Shopping
8513,44,2895983,592,High,Groceries
8514,68,3380822,415,Low,Entertainment
8515,38,1152602,828,Low,Healthcare
8516,25,2598901,779,High,Travel
8517,18,1372685,587,High,Travel
8518,45,2491625,776,High,Groceries
8519,66,4294409,324,High,Shopping
8520,56,2070305,730,High,Entertainment
8521,31,2408665,577,Low,Entertainment
8522,38,236680,616,Low,Groceries
8523,47,2348196,657,Medium,Dining
8524,38,1214279,575,Medium,Entertainment
8525,66,899444,643,Low,Entertainment
8526,26,2649798,730,Medium,Entertainment
8527,34,809026,858,High,Travel
8528,22,1406093,862,Medium,Entertainment
8529,48,1353109,738,High,Dining
8530,69,1122809,761,High,Healthcare
8531,57,389932,569,Medium,Travel
8532,55,248648,730,Medium,Travel
8533,60,2491314,320,High,Healthcare
8534,36,3573721,442,Low,Dining
8535,53,1089936,652,Medium,Groceries
8536,67,4689510,764,Medium,Shopping
8537,50,2630929,767,Low,Dining
8538,30,2270796,812,Medium,Healthcare
8539,31,1814468,763,High,Entertainment
8540,50,4426425,693,Low,Entertainment
8541,46,4311735,357,Low,Healthcare
8542,60,2946455,425,High,Entertainment
8543,66,1224583,760,High,Healthcare
8544,53,1248120,351,High,Travel
8545,61,3391963,568,Low,Groceries
8546,27,1381296,395,High,Travel
8547,48,2804590,572,Medium,Travel
8548,23,2778669,622,Medium,Travel
8549,18,4069005,872,High,Healthcare
8550,24,2837929,432,Medium,Dining
8551,44,2723517,388,Medium,Shopping
8552,38,3241968,304,Low,Shopping
8553,45,3776068,656,High,Groceries
8554,33,2298468,642,Medium,Groceries
8555,63,1188494,503,High,Healthcare
8556,40,260046,872,High,Shopping
8557,69,3162227,770,Medium,Dining
8558,37,3284266,763,Medium,Healthcare
8559,55,4349956,796,Low,Groceries
8560,42,2412746,362,Low,Healthcare
8561,45,708566,855,Low,Groceries
8562,22,2975614,538,Medium,Shopping
8563,38,2033601,839,Low,Healthcare
8564,35,3733654,497,High,Travel
8565,64,3246613,329,Low,Entertainment
8566,23,2703240,508,Low,Groceries
8567,46,774382,362,Low,Travel
8568,36,3991119,356,High,Groceries
8569,50,4282925,732,High,Travel
8570,18,953523,607,Medium,Shopping
8571,62,2340829,874,Low,Shopping
8572,20,4323244,765,High,Dining
8573,59,4273992,406,High,Dining
8574,38,2704037,899,High,Dining
8575,52,2809855,600,Medium,Healthcare
8576,58,1273799,345,Medium,Groceries
8577,57,2751034,376,Medium,Healthcare
8578,20,2717850,468,Low,Dining
8579,42,3143953,428,High,Groceries
8580,62,2986655,567,Medium,Healthcare
8581,55,1403888,899,Medium,Shopping
8582,62,472159,884,High,Groceries
8583,37,3165748,718,High,Dining
8584,69,4326255,460,Low,Shopping
8585,61,2348652,357,Low,Groceries
8586,62,4081684,683,Low,Healthcare
8587,51,4618349,809,Medium,Entertainment
8588,38,3002143,729,Medium,Entertainment
8589,65,1193694,639,High,Dining
8590,40,1967588,877,Low,Healthcare
8591,23,4576463,325,High,Shopping
8592,68,410861,888,Low,Shopping
8593,30,3138493,671,Low,Shopping
8594,66,2046573,335,Low,Groceries
8595,40,4684045,830,Low,Dining
8596,26,424376,566,High,Entertainment
8597,34,1838487,731,High,Shopping
8598,19,1078269,318,Medium,Healthcare
8599,36,249314,638,Low,Dining
8600,36,1988204,439,High,Entertainment
8601,24,3675829,366,Low,Healthcare
8602,59,3530250,829,Low,Healthcare
8603,59,1629911,668,Medium,Shopping
8604,37,528897,560,Medium,Dining
8605,26,2594538,878,High,Travel
8606,34,3477729,881,High,Groceries
8607,44,568406,502,Medium,Travel
8608,64,3599996,709,High,Groceries
8609,19,3183390,379,High,Dining
8610,53,2658020,412,Medium,Entertainment
8611,36,1786444,436,Low,Shopping
8612,34,3974150,488,Low,Dining
8613,22,2314985,576,Medium,Travel
8614,56,3966437,402,Low,Healthcare
8615,35,2892787,406,Low,Groceries
8616,24,1322731,874,Medium,Groceries
8617,34,3173375,472,High,Travel
8618,56,314527,630,Medium,Shopping
8619,53,3022097,490,Medium,Dining
8620,57,4959649,524,Low,Travel
8621,62,2812705,622,Medium,Dining
8622,21,3857202,807,Low,Shopping
8623,55,926272,847,Medium,Healthcare
8624,42,2506142,433,High,Dining
8625,22,1146363,336,Low,Shopping
8626,47,339648,392,Medium,Travel
8627,29,639090,374,Low,Entertainment
8628,21,1718991,482,Medium,Healthcare
8629,41,3644217,758,Medium,Healthcare
8630,46,4115534,708,Medium,Healthcare
8631,26,4781024,506,Low,Groceries
8632,21,1055860,544,Low,Entertainment
8633,68,4398625,632,High,Shopping
8634,41,3323544,824,High,Dining
8635,31,4031657,593,High,Travel
8636,22,2991108,572,High,Healthcare
8637,35,515111,678,Medium,Healthcare
8638,59,2985575,325,Low,Healthcare
8639,36,4285572,843,Medium,Shopping
8640,29,4207883,390,Low,Travel
8641,35,312620,775,Low,Shopping
8642,34,3076137,487,Medium,Travel
8643,47,3972674,868,Medium,Dining
8644,41,1306571,494,Low,Groceries
8645,28,330112,833,High,Travel
8646,52,1991770,384,High,Entertainment
8647,40,982129,891,Low,Shopping
8648,34,1133580,376,Medium,Shopping
8649,18,1959775,629,Medium,Shopping
8650,32,1778256,682,Low,Groceries
8651,49,1765474,732,Medium,Travel
8652,26,3818789,676,Low,Travel
8653,32,224809,640,Low,Travel
8654,45,823761,476,Low,Travel
8655,41,4323053,725,Medium,Healthcare
8656,52,2764527,723,High,Healthcare
8657,39,4388656,473,Low,Entertainment
8658,44,798998,705,Medium,Shopping
8659,36,3528996,381,High,Healthcare
8660,62,3398804,320,Low,Travel
8661,29,485498,697,High,Travel
8662,37,3653705,629,Medium,Healthcare
8663,18,3982379,524,High,Dining
8664,38,2659288,701,High,Entertainment
8665,66,2142849,737,Medium,Shopping
8666,62,1349302,571,Low,Groceries
8667,18,2678491,579,Medium,Entertainment
8668,27,1230412,522,Medium,Shopping
8669,64,368561,886,Low,Shopping
8670,49,3596859,808,Low,Shopping
8671,56,2143181,641,Medium,Entertainment
8672,39,4946865,341,Low,Entertainment
8673,35,4948065,475,Low,Healthcare
8674,65,785698,544,Medium,Shopping
8675,63,4388004,552,Medium,Travel
8676,49,4801199,573,Medium,Shopping
8677,44,4749429,633,Medium,Travel
8678,45,3953422,310,High,Healthcare
8679,35,4586059,451,High,Healthcare
8680,56,1536712,488,Low,Shopping
8681,66,1278009,510,High,Entertainment
8682,46,4864094,396,High,Travel
8683,35,1962671,638,High,Travel
8684,61,2962282,346,Low,Travel
8685,25,2628581,356,High,Travel
8686,48,1096553,374,Medium,Groceries
8687,51,4822791,553,Medium,Healthcare
8688,24,1453039,870,Low,Travel
8689,53,223439,897,Low,Groceries
8690,35,1606546,469,Low,Groceries
8691,55,2701469,445,High,Healthcare
8692,26,817064,332,Low,Dining
8693,26,1686709,814,Low,Shopping
8694,63,4748793,556,Low,Healthcare
8695,25,444361,425,Medium,Dining
8696,68,1682988,412,Low,Entertainment
8697,52,1106030,641,Medium,Shopping
8698,35,2994399,347,Medium,Shopping
8699,22,4842824,663,Low,Shopping
8700,31,4889948,697,Low,Groceries
8701,45,3069595,494,High,Travel
8702,47,4157396,620,Low,Shopping
8703,21,1989806,437,Low,Travel
8704,56,1740545,654,Low,Shopping
8705,37,1167035,369,Low,Groceries
8706,42,280570,881,Low,Entertainment
8707,45,4126427,782,Low,Shopping
8708,29,1152573,358,High,Healthcare
8709,19,1977182,688,High,Dining
8710,60,893920,650,Low,Shopping
8711,31,635643,638,High,Dining
8712,39,3209192,895,Medium,Dining
8713,48,3275152,735,High,Groceries
8714,40,4991344,749,Medium,Entertainment
8715,65,1821398,676,Low,Dining
8716,37,566447,690,Medium,Groceries
8717,55,2158303,780,Low,Entertainment
8718,21,3041554,413,High,Shopping
8719,32,1626007,471,Medium,Travel
8720,41,3455298,317,Medium,Groceries
8721,42,4917003,534,Medium,Dining
8722,18,1853986,609,Low,Dining
8723,24,4526943,580,Low,Shopping
8724,48,772166,495,High,Groceries
8725,29,2346002,414,High,Shopping
8726,59,3215750,696,Low,Groceries
8727,22,866495,862,High,Travel
8728,61,4211204,717,Medium,Healthcare
8729,67,258791,583,Medium,Shopping
8730,59,3176367,884,Medium,Dining
8731,55,339118,627,High,Shopping
8732,29,4923526,640,Medium,Groceries
8733,56,2926217,520,Medium,Shopping
8734,35,2551316,308,Low,Travel
8735,19,2670394,381,Low,Groceries
8736,27,789352,593,High,Entertainment
8737,32,1567904,674,Low,Dining
8738,47,227424,833,High,Dining
8739,61,4004130,714,High,Groceries
8740,34,3844221,398,Low,Entertainment
8741,21,4663587,681,Low,Travel
8742,24,473370,803,High,Shopping
8743,58,4867818,746,High,Healthcare
8744,48,4740100,643,High,Dining
8745,68,1240062,724,Medium,Travel
8746,56,4989239,605,Medium,Travel
8747,51,3938633,447,Low,Travel
8748,23,360887,753,Medium,Shopping
8749,67,2017820,332,Medium,Travel
8750,55,2773817,800,High,Travel
8751,62,3873547,618,Medium,Groceries
8752,68,4846586,492,Low,Groceries
8753,51,954380,479,Medium,Travel
8754,61,3702183,817,Medium,Travel
8755,32,3044814,690,Medium,Groceries
8756,31,1330700,820,Low,Shopping
8757,23,2779072,656,Low,Groceries
8758,67,900149,872,High,Groceries
8759,54,957758,763,Medium,Groceries
8760,67,2286508,398,High,Groceries
8761,49,1127028,447,High,Healthcare
8762,20,2028864,869,Low,Dining
8763,20,4482378,615,High,Shopping
8764,39,1356921,481,Medium,Entertainment
8765,39,1466410,846,High,Shopping
8766,27,1704895,602,Low,Travel
8767,68,3822882,857,Low,Healthcare
8768,20,3491890,898,Low,Travel
8769,29,1436635,303,Medium,Shopping
8770,46,4362974,406,High,Shopping
8771,65,3825991,374,Medium,Entertainment
8772,34,2419369,339,Low,Entertainment
8773,24,4540405,418,Medium,Travel
8774,30,289067,372,Low,Dining
8775,19,4447824,851,Medium,Travel
8776,21,1144339,503,Medium,Dining
8777,27,3108941,395,High,Dining
8778,56,3323865,578,High,Groceries
8779,41,4526620,442,Low,Shopping
8780,34,267952,414,High,Groceries
8781,69,3947235,775,High,Shopping
8782,23,1112737,432,Medium,Groceries
8783,36,4137999,467,Low,Dining
8784,22,4648470,544,Medium,Groceries
8785,49,2473162,576,Medium,Healthcare
8786,27,1162239,558,High,Groceries
8787,26,4390635,345,High,Entertainment
8788,44,405532,645,Low,Entertainment
8789,30,1310428,536,High,Groceries
8790,36,3374108,352,Medium,Groceries
8791,38,677563,447,High,Healthcare
8792,41,372263,832,Low,Shopping
8793,55,3612802,389,Low,Groceries
8794,21,3222488,532,Medium,Shopping
8795,41,4907583,350,Medium,Entertainment
8796,52,904914,693,High,Travel
8797,20,3040999,513,Low,Dining
8798,21,4710465,750,Medium,Travel
8799,54,1699090,638,High,Healthcare
8800,57,4115840,650,High,Healthcare
8801,65,4838909,584,High,Shopping
8802,52,928666,882,Medium,Shopping
8803,48,2453749,544,Medium,Groceries
8804,61,3821036,849,High,Travel
8805,42,804918,883,High,Shopping
8806,57,1190975,525,Medium,Entertainment
8807,30,4949872,740,Low,Shopping
8808,21,3994146,773,High,Entertainment
8809,63,2231172,743,Low,Shopping
8810,31,2759909,711,Low,Dining
8811,30,3090128,545,Medium,Shopping
8812,44,913341,882,Medium,Dining
8813,23,1134836,799,Low,Healthcare
8814,34,2573684,849,Medium,Groceries
8815,53,725982,416,Low,Travel
8816,57,1204181,663,Low,Shopping
8817,66,4220362,503,Medium,Dining
8818,52,1772464,650,Medium,Shopping
8819,34,2860209,618,High,Shopping
8820,58,4826940,658,Medium,Dining
8821,19,2869086,816,High,Shopping
8822,30,3780196,788,Medium,Travel
8823,69,2308062,406,Medium,Entertainment
8824,19,2781517,471,Medium,Entertainment
8825,69,3049401,818,Medium,Entertainment
8826,45,4741542,827,Low,Entertainment
8827,60,4393319,619,Medium,Healthcare
8828,43,2584703,336,Low,Groceries
8829,39,3512739,798,Medium,Shopping
8830,64,1507729,564,Medium,Dining
8831,60,1667962,701,Low,Travel
8832,20,4990500,517,Medium,Shopping
8833,52,2122244,629,High,Healthcare
8834,29,3059281,485,High,Healthcare
8835,41,3169137,680,Medium,Dining
8836,22,1599155,508,High,Shopping
8837,37,1297584,862,High,Entertainment
8838,56,4917647,587,High,Shopping
8839,56,3660762,387,High,Shopping
8840,30,577403,435,Low,Healthcare
8841,58,1695166,457,Low,Shopping
8842,62,1540124,454,Low,Entertainment
8843,29,2624519,762,High,Shopping
8844,30,1228512,519,High,Shopping
8845,27,684948,758,Low,Shopping
8846,50,4963689,466,High,Entertainment
8847,57,2934711,621,Low,Entertainment
8848,33,1339987,861,Low,Dining
8849,62,747929,811,Low,Healthcare
8850,52,2506995,386,High,Groceries
8851,20,3313119,844,Low,Dining
8852,22,505056,574,Medium,Entertainment
8853,43,706313,440,Low,Shopping
8854,28,4764675,652,Low,Groceries
8855,24,4880078,304,Medium,Travel
8856,27,4596850,681,High,Groceries
8857,59,328773,633,Low,Dining
8858,69,2406810,774,Medium,Healthcare
8859,51,3968900,329,High,Dining
8860,20,3140322,646,Medium,Healthcare
8861,25,1547962,893,Low,Healthcare
8862,48,1127445,792,Medium,Entertainment
8863,28,307966,794,High,Healthcare
8864,62,377297,687,Low,Travel
8865,24,2989608,552,Medium,Groceries
8866,62,905906,329,High,Dining
8867,19,1639977,641,High,Dining
8868,23,530453,586,Low,Healthcare
8869,58,4333230,696,Low,Entertainment
8870,49,810784,808,Low,Travel
8871,37,960397,543,Low,Travel
8872,51,4504382,520,Medium,Shopping
8873,67,1344818,455,High,Travel
8874,33,4161047,682,Low,Healthcare
8875,42,643092,619,Low,Healthcare
8876,29,3179631,672,Low,Groceries
8877,24,4289633,830,Medium,Healthcare
8878,56,975128,514,High,Groceries
8879,34,4243910,666,High,Travel
8880,62,2961774,413,Low,Shopping
8881,28,882701,499,High,Entertainment
8882,23,4131212,324,Medium,Dining
8883,40,1278181,420,High,Healthcare
8884,44,1448756,302,Low,Travel
8885,63,3161790,744,High,Healthcare
8886,23,2390527,553,Medium,Groceries
8887,55,2128945,319,Medium,Travel
8888,19,2620056,503,High,Dining
8889,39,1914185,656,High,Groceries
8890,37,1870411,427,Low,Travel
8891,42,1554559,657,Low,Entertainment
8892,32,4106165,591,Low,Entertainment
8893,66,3909689,473,High,Dining
8894,46,3659633,654,Medium,Entertainment
8895,25,2831062,336,Medium,Groceries
8896,54,2345575,609,High,Dining
8897,66,959904,881,Medium,Travel
8898,69,1296141,383,Medium,Groceries
8899,50,1734038,809,High,Entertainment
8900,39,3236126,743,Medium,Shopping
8901,67,206220,719,High,Healthcare
8902,64,3191992,504,Low,Entertainment
8903,22,2128337,787,Medium,Shopping
8904,56,4521940,387,High,Dining
8905,35,2712873,551,Medium,Travel
8906,55,2063296,330,Medium,Healthcare
8907,54,2895932,720,Low,Travel
8908,47,4675557,360,High,Dining
8909,68,4119144,878,Low,Travel
8910,48,2354478,525,Medium,Groceries
8911,27,4094605,634,Medium,Groceries
8912,32,549706,878,Medium,Entertainment
8913,59,4775902,410,High,Entertainment
8914,65,2540567,790,Low,Entertainment
8915,61,3740765,571,High,Entertainment
8916,35,4833005,333,Medium,Dining
8917,40,3429285,511,Low,Travel
8918,50,2484612,599,Medium,Entertainment
8919,33,4404676,672,Low,Dining
8920,55,4894204,424,High,Healthcare
8921,52,1348626,402,High,Entertainment
8922,51,4727781,419,High,Travel
8923,45,2086780,846,High,Groceries
8924,19,295856,630,High,Shopping
8925,47,2721629,608,Low,Groceries
8926,30,992539,869,Low,Travel
8927,58,422368,711,Medium,Travel
8928,33,4602050,698,Low,Travel
8929,22,1939204,605,Medium,Travel
8930,45,1673400,462,High,Entertainment
8931,56,3078137,364,Low,Healthcare
8932,62,3035512,515,Low,Shopping
8933,37,848431,325,High,Entertainment
8934,41,3579557,883,High,Groceries
8935,44,1005064,343,High,Healthcare
8936,47,474244,389,Medium,Dining
8937,62,3655802,432,Medium,Travel
8938,44,4330093,460,Low,Groceries
8939,43,2505129,679,High,Dining
8940,24,669092,560,Low,Shopping
8941,59,278944,682,High,Groceries
8942,64,2741208,668,High,Healthcare
8943,55,2185449,410,High,Entertainment
8944,22,2184540,376,High,Dining
8945,40,1244733,508,High,Groceries
8946,45,2063618,312,Medium,Entertainment
8947,51,1924931,869,Low,Entertainment
8948,32,4664165,847,High,Entertainment
8949,49,1458515,324,Medium,Healthcare
8950,43,4982614,845,Medium,Travel
8951,65,2481892,439,High,Groceries
8952,48,1015982,574,High,Entertainment
8953,36,4873671,669,Medium,Travel
8954,26,1346615,521,High,Entertainment
8955,46,3523180,336,Medium,Dining
8956,68,3640672,428,High,Dining
8957,56,1783750,615,Medium,Dining
8958,21,3818558,622,High,Travel
8959,20,3546709,732,Medium,Travel
8960,46,2067540,517,Low,Entertainment
8961,69,1361341,547,High,Healthcare
8962,28,2266776,410,High,Groceries
8963,50,1128567,446,Medium,Healthcare
8964,55,1533809,643,High,Travel
8965,28,4843462,808,Low,Groceries
8966,44,4315061,804,Low,Dining
8967,50,4952177,851,Medium,Healthcare
8968,38,3286395,433,Medium,Healthcare
8969,56,3011516,763,High,Healthcare
8970,48,1498898,490,Medium,Travel
8971,55,4644787,462,Low,Groceries
8972,63,4396742,755,Low,Dining
8973,19,616428,360,High,Travel
8974,44,4859697,304,Low,Dining
8975,53,1000458,336,Medium,Shopping
8976,28,1630888,759,High,Shopping
8977,64,2086006,516,High,Dining
8978,35,1173248,438,High,Shopping
8979,18,2348191,398,Medium,Groceries
8980,52,3002343,563,High,Groceries
8981,52,889963,898,High,Travel
8982,48,1233687,895,Low,Dining
8983,45,3576848,523,Low,Travel
8984,56,776435,310,High,Groceries
8985,18,1275091,626,Medium,Groceries
8986,42,2268051,649,Medium,Groceries
8987,60,3010909,678,Medium,Healthcare
8988,55,1472791,530,Medium,Shopping
8989,37,4884377,440,Low,Travel
8990,20,1089515,348,Medium,Travel
8991,68,3664780,750,Medium,Groceries
8992,19,1705859,790,High,Healthcare
8993,35,1697488,504,Medium,Travel
8994,61,2184509,708,Medium,Entertainment
8995,27,1080480,706,Medium,Travel
8996,22,1456324,350,Medium,Healthcare
8997,26,2967359,474,Low,Groceries
8998,19,2999703,560,High,Healthcare
8999,51,4166416,779,Low,Shopping
9000,55,1113457,522,High,Travel
9001,48,1670566,568,High,Shopping
9002,27,851631,617,High,Travel
9003,67,2012146,684,High,Shopping
9004,29,1067595,885,Low,Travel
9005,53,3535564,518,High,Entertainment
9006,38,2353947,353,Medium,Groceries
9007,66,887693,499,Medium,Entertainment
9008,64,3590348,638,High,Dining
9009,23,3381807,604,Medium,Healthcare
9010,65,3429953,544,Medium,Travel
9011,66,488715,507,High,Healthcare
9012,20,3396847,810,High,Travel
9013,27,470153,558,High,Dining
9014,22,1752323,679,Low,Groceries
9015,63,500374,462,High,Groceries
9016,43,1359940,640,High,Healthcare
9017,38,1566769,875,Low,Entertainment
9018,62,3731145,829,Medium,Dining
9019,43,2678762,333,Low,Healthcare
9020,55,1940434,622,Medium,Groceries
9021,61,838100,480,Low,Shopping
9022,43,2598487,646,High,Healthcare
9023,25,4579829,491,Low,Travel
9024,22,3358181,878,High,Groceries
9025,32,4968585,545,Medium,Travel
9026,33,3718652,544,High,Dining
9027,18,2342858,432,Low,Entertainment
9028,33,1422465,496,Low,Entertainment
9029,54,2230624,646,Medium,Groceries
9030,20,1864298,348,High,Groceries
9031,69,4056798,363,Medium,Entertainment
9032,64,775087,403,High,Healthcare
9033,48,3547950,512,High,Entertainment
9034,30,2656675,816,Medium,Entertainment
9035,33,3980003,418,Medium,Healthcare
9036,60,3291879,541,High,Travel
9037,38,4922393,579,Medium,Healthcare
9038,19,3123728,723,High,Shopping
9039,44,2962660,662,Medium,Groceries
9040,55,3166403,605,Medium,Entertainment
9041,43,875221,785,Medium,Dining
9042,55,3499280,613,Low,Groceries
9043,63,2315789,812,Medium,Entertainment
9044,42,1702096,466,Low,Travel
9045,28,1820295,693,High,Entertainment
9046,25,4712620,362,High,Healthcare
9047,25,1274013,571,Medium,Groceries
9048,50,3747093,336,Low,Healthcare
9049,24,3753615,315,High,Entertainment
9050,55,4890525,642,Low,Travel
9051,38,223119,645,Low,Healthcare
9052,25,901477,838,High,Dining
9053,68,1658071,532,Low,Entertainment
9054,38,430882,875,Low,Travel
9055,37,676113,715,High,Groceries
9056,25,1833669,566,Medium,Groceries
9057,63,1266777,625,Medium,Dining
9058,48,2325786,742,Low,Shopping
9059,67,2180840,859,Medium,Healthcare
9060,46,2605071,375,High,Entertainment
9061,65,1255374,546,High,Groceries
9062,26,708377,879,High,Entertainment
9063,32,2756471,612,Low,Dining
9064,47,1850024,875,High,Healthcare
9065,43,3423479,891,Low,Travel
9066,27,3288158,642,Low,Entertainment
9067,46,382482,481,High,Dining
9068,33,2261369,698,High,Travel
9069,53,564758,540,Low,Travel
9070,37,3391683,591,High,Travel
9071,62,2168062,353,Medium,Healthcare
9072,54,2986376,444,Low,Shopping
9073,39,1720910,655,Low,Entertainment
9074,24,4241328,897,High,Travel
9075,40,3546615,776,High,Groceries
9076,58,1014356,321,Low,Healthcare
9077,57,4162513,630,Low,Healthcare
9078,46,1362320,591,Low,Travel
9079,33,2528897,535,High,Groceries
9080,55,417522,328,Low,Dining
9081,45,872810,459,Medium,Healthcare
9082,65,2396143,829,Medium,Travel
9083,55,4066692,849,High,Entertainment
9084,48,3352502,400,Low,Travel
9085,31,4393483,589,Low,Entertainment
9086,50,1916126,676,Medium,Entertainment
9087,26,4818806,472,Low,Shopping
9088,44,1980261,642,High,Shopping
9089,41,428552,878,High,Dining
9090,30,2893867,490,High,Dining
9091,43,951247,738,Low,Entertainment
9092,46,4601228,854,Low,Dining
9093,68,2032413,642,Medium,Dining
9094,66,4119668,424,Medium,Travel
9095,60,3535430,851,High,Travel
9096,45,446968,659,Low,Travel
9097,45,2228851,802,Low,Groceries
9098,25,3135299,472,High,Entertainment
9099,40,3353194,693,High,Dining
9100,46,2030439,760,Medium,Groceries
9101,22,1004069,419,Medium,Healthcare
9102,59,4463049,572,High,Entertainment
9103,24,1953702,657,Low,Healthcare
9104,59,2824983,685,Medium,Travel
9105,53,3730662,618,High,Healthcare
9106,58,687843,560,Low,Travel
9107,44,1211987,580,High,Entertainment
9108,63,1794928,628,Low,Entertainment
9109,19,2893727,423,Medium,Dining
9110,42,804730,775,Low,Groceries
9111,26,2774000,577,Low,Travel
9112,44,214425,392,High,Shopping
9113,18,4707929,846,Low,Shopping
9114,40,277347,427,Medium,Dining
9115,27,3822058,831,High,Groceries
9116,59,4910370,466,High,Travel
9117,69,1591819,535,High,Dining
9118,42,3327757,331,High,Groceries
9119,20,2625132,530,High,Shopping
9120,23,2083998,490,High,Travel
9121,23,3933643,890,High,Groceries
9122,19,4807741,807,Medium,Healthcare
9123,35,4116053,756,Medium,Travel
9124,40,2799422,554,High,Healthcare
9125,19,3474073,578,Low,Entertainment
9126,29,797131,355,High,Entertainment
9127,39,3265969,405,High,Entertainment
9128,54,4423555,880,High,Dining
9129,37,3785530,491,Low,Groceries
9130,56,1171388,577,Medium,Entertainment
9131,41,3136204,843,Low,Groceries
9132,65,1782904,474,Low,Groceries
9133,37,3522678,384,Low,Groceries
9134,18,599185,515,Low,Travel
9135,18,1891368,313,High,Healthcare
9136,34,1585387,336,Medium,Healthcare
9137,18,729325,326,Low,Dining
9138,69,4716974,875,Medium,Entertainment
9139,62,1394341,369,High,Dining
9140,47,1767981,453,High,Groceries
9141,58,3175746,737,Medium,Shopping
9142,64,1307666,570,High,Shopping
9143,20,1647754,840,Medium,Groceries
9144,63,1218364,373,Low,Entertainment
9145,28,690167,870,High,Healthcare
9146,41,1600272,448,High,Dining
9147,39,2575740,805,Medium,Travel
9148,61,502587,309,High,Shopping
9149,62,1920442,801,Low,Dining
9150,43,631600,361,High,Shopping
9151,30,2274678,687,High,Healthcare
9152,18,2806242,531,High,Healthcare
9153,41,2656525,883,Medium,Groceries
9154,27,1623034,827,Low,Groceries
9155,52,1797112,849,Low,Shopping
9156,41,4833682,744,High,Shopping
9157,45,898050,620,High,Dining
9158,53,1638241,382,Medium,Groceries
9159,33,4332857,733,Low,Healthcare
9160,57,3065264,316,High,Entertainment
9161,33,243237,668,Low,Dining
9162,34,3210551,881,High,Dining
9163,68,1856094,882,High,Travel
9164,32,2856420,554,Medium,Entertainment
9165,33,985345,755,Low,Healthcare
9166,32,1243637,860,Low,Dining
9167,51,3945006,832,High,Entertainment
9168,28,2467784,691,High,Travel
9169,18,3174633,619,Medium,Entertainment
9170,32,3522787,519,High,Groceries
